sprint_id,issue_id,issue_type,story_id,epic_id,criteria_count,requirement_basis,requirements,governing_adrs,conflicts,redundancies,missing,impossible,cycles,status
SPRINT-002,ISSUE-0160,STORY,STORY-0050,EPIC-010,4,DERIVED_CONTROL,,ADR-051/ADR-028/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0161,STORY,STORY-0051,EPIC-011,4,MIXED,REQ-AUD-001/REQ-AUTH-IMPL-007/REQ-RUNTIME-010,ADR-002/ADR-028/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0162,STORY,STORY-0052,EPIC-011,4,MIXED,REQ-AUTH-IMPL-001/REQ-AUTH-IMPL-002/REQ-AUTH-IMPL-003/REQ-AUTH-IMPL-004/REQ-AUTH-IMPL-005/REQ-AUTH-IMPL-006/REQ-AUTH-IMPL-008/REQ-AUTH-IMPL-009/REQ-AUTH-IMPL-010/REQ-RUNTIME-006,ADR-002/ADR-028/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0163,STORY,STORY-0053,EPIC-011,4,MIXED,REQ-RUNTIME-007,ADR-002/ADR-028/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0164,STORY,STORY-0054,EPIC-011,4,DERIVED_CONTROL,,ADR-002/ADR-028/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0165,STORY,STORY-0055,EPIC-011,4,DERIVED_CONTROL,,ADR-002/ADR-028/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0166,STORY,STORY-0056,EPIC-012,4,MIXED,REQ-DBSCHEMA-001/REQ-DBSCHEMA-005/REQ-DBSCHEMA-007/REQ-DBSCHEMA-008/REQ-RUN-001/REQ-RUN-006/REQ-RUN-008/REQ-RUN-010/REQ-RUNTIME-005,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0167,STORY,STORY-0057,EPIC-012,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0168,STORY,STORY-0058,EPIC-012,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0169,STORY,STORY-0059,EPIC-012,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0170,STORY,STORY-0060,EPIC-012,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0171,STORY,STORY-0061,EPIC-012,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-039/ADR-048/ADR-027/ADR-041/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0172,STORY,STORY-0062,EPIC-013,4,MIXED,REQ-DBSCHEMA-001/REQ-DBSCHEMA-010/REQ-RUNTIME-005,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0173,STORY,STORY-0063,EPIC-013,4,MIXED,REQ-EPIC-039/REQ-PRV-001/REQ-TOOL-004,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0174,STORY,STORY-0064,EPIC-013,4,DERIVED_CONTROL,,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0175,STORY,STORY-0065,EPIC-013,4,DERIVED_CONTROL,,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0176,STORY,STORY-0066,EPIC-013,4,DERIVED_CONTROL,,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0177,STORY,STORY-0067,EPIC-013,4,DERIVED_CONTROL,,ADR-018/ADR-027/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0178,STORY,STORY-0068,EPIC-014,4,MIXED,REQ-AIE-001/REQ-AIE-005/REQ-DBSCHEMA-008/REQ-FS1-001/REQ-FS1-004/REQ-WORKER-001/REQ-WORKER-010,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0179,STORY,STORY-0069,EPIC-014,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0180,STORY,STORY-0070,EPIC-014,4,MIXED,REQ-EPIC-014/REQ-WORKER-002/REQ-WORKER-004/REQ-WORKER-005/REQ-WORKER-006/REQ-WORKER-007/REQ-WORKER-008/REQ-WORKER-009,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0181,STORY,STORY-0071,EPIC-014,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0182,STORY,STORY-0072,EPIC-014,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0183,STORY,STORY-0073,EPIC-014,4,MIXED,REQ-AIE-003/REQ-AIE-007/REQ-FS1-005/REQ-FS1-007,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0184,STORY,STORY-0074,EPIC-014,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0185,STORY,STORY-0075,EPIC-015,4,MIXED,REQ-EPIC-015/REQ-TOP-001,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0186,STORY,STORY-0076,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0187,STORY,STORY-0077,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0188,STORY,STORY-0078,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0189,STORY,STORY-0079,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0190,STORY,STORY-0080,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0191,STORY,STORY-0081,EPIC-015,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0192,STORY,STORY-0082,EPIC-016,4,MIXED,REQ-EPIC-015/REQ-EPIC-016,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0193,STORY,STORY-0083,EPIC-016,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0194,STORY,STORY-0084,EPIC-016,4,MIXED,REQ-EPIC-014/REQ-EPIC-018,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0195,STORY,STORY-0085,EPIC-016,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0196,STORY,STORY-0086,EPIC-016,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0197,STORY,STORY-0087,EPIC-016,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0198,STORY,STORY-0088,EPIC-016,4,DERIVED_CONTROL,,ADR-002/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0199,STORY,STORY-0089,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0200,STORY,STORY-0090,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0201,STORY,STORY-0091,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0202,STORY,STORY-0092,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0203,STORY,STORY-0093,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0204,STORY,STORY-0094,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0205,STORY,STORY-0095,EPIC-017,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-039/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0206,STORY,STORY-0096,EPIC-018,4,MIXED,REQ-BEX-003/REQ-BEX-005/REQ-EPIC-017,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0207,STORY,STORY-0097,EPIC-018,4,MIXED,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010/REQ-MOS-001,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0208,STORY,STORY-0098,EPIC-018,4,MIXED,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009/REQ-EPIC-018,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0209,STORY,STORY-0099,EPIC-018,4,MIXED,REQ-BEX-001/REQ-EPIC-062/REQ-SCH-002/REQ-SCL-001,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0210,STORY,STORY-0100,EPIC-018,4,DERIVED_CONTROL,,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0211,STORY,STORY-0101,EPIC-018,4,DERIVED_CONTROL,,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0212,STORY,STORY-0102,EPIC-018,4,DERIVED_CONTROL,,ADR-036/ADR-039/ADR-048/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0213,STORY,STORY-0103,EPIC-019,4,MIXED,REQ-BEX-003/REQ-BEX-005,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0214,STORY,STORY-0104,EPIC-019,4,MIXED,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010/REQ-MAT-001/REQ-MOS-004,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0215,STORY,STORY-0105,EPIC-019,4,MIXED,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009/REQ-DIS-002/REQ-RES-001/REQ-SCH-001,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0216,STORY,STORY-0106,EPIC-019,4,MIXED,REQ-BEX-001/REQ-SCL-001,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0217,STORY,STORY-0107,EPIC-019,4,DERIVED_CONTROL,,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0218,STORY,STORY-0108,EPIC-019,4,DERIVED_CONTROL,,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0219,STORY,STORY-0109,EPIC-019,4,DERIVED_CONTROL,,ADR-039/ADR-044/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0220,STORY,STORY-0110,EPIC-020,4,MIXED,REQ-FS1-001/REQ-FS1-004,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0221,STORY,STORY-0111,EPIC-020,4,MIXED,REQ-FS1-002/REQ-FS1-003/REQ-FS1-006/REQ-FS1-008/REQ-FS1-009/REQ-FS1-010,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0222,STORY,STORY-0112,EPIC-020,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0223,STORY,STORY-0113,EPIC-020,4,MIXED,REQ-FS1-005/REQ-FS1-007,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-003,ISSUE-0224,STORY,STORY-0114,EPIC-020,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0225,STORY,STORY-0115,EPIC-021,4,MIXED,REQ-DBSCHEMA-005/REQ-FS1-001/REQ-FS1-004/REQ-NATIVE-002,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0226,STORY,STORY-0116,EPIC-021,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0227,STORY,STORY-0117,EPIC-021,4,MIXED,REQ-FS1-006/REQ-NATIVE-001/REQ-NATIVE-004,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0228,STORY,STORY-0118,EPIC-021,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0229,STORY,STORY-0119,EPIC-021,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0230,STORY,STORY-0120,EPIC-021,4,MIXED,REQ-FS1-005/REQ-FS1-007,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0231,STORY,STORY-0121,EPIC-021,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-047/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0232,STORY,STORY-0122,EPIC-022,4,MIXED,REQ-AIE-001/REQ-AIE-005/REQ-CLASSICPROFILE-004/REQ-FS1-001/REQ-FS1-004/REQ-NATIVE-002/REQ-SGVCAL-007,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0233,STORY,STORY-0123,EPIC-022,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0234,STORY,STORY-0124,EPIC-022,4,MIXED,REQ-AI-010/REQ-CLASSICPROFILE-006/REQ-CLASSICPROFILE-010/REQ-FS1-006/REQ-NATIVE-001/REQ-NATIVE-004,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0235,STORY,STORY-0125,EPIC-022,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0236,STORY,STORY-0126,EPIC-022,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0237,STORY,STORY-0127,EPIC-022,4,MIXED,REQ-AIE-003/REQ-AIE-007/REQ-CLASSICPROFILE-008/REQ-FS1-005/REQ-FS1-007/REQ-SGVCAL-001/REQ-SGVCAL-008,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0238,STORY,STORY-0128,EPIC-022,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0239,STORY,STORY-0129,EPIC-023,4,MIXED,REQ-FS1-001/REQ-FS1-004,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0240,STORY,STORY-0130,EPIC-023,4,MIXED,REQ-FS1-002/REQ-FS1-003/REQ-FS1-008/REQ-FS1-009/REQ-FS1-010/REQ-SDR-001,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0241,STORY,STORY-0131,EPIC-023,4,MIXED,REQ-FS1-006,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0242,STORY,STORY-0132,EPIC-023,4,DERIVED_CONTROL,,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0243,STORY,STORY-0133,EPIC-023,4,DERIVED_CONTROL,,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0244,STORY,STORY-0134,EPIC-023,4,MIXED,REQ-FS1-005/REQ-FS1-007/REQ-HOM-001/REQ-MCH-001,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0245,STORY,STORY-0135,EPIC-023,4,DERIVED_CONTROL,,ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0246,STORY,STORY-0136,EPIC-024,4,MIXED,REQ-AIE-001/REQ-AIE-005/REQ-FS1-001/REQ-FS1-004/REQ-QUAL-004/REQ-RMV-001/REQ-SDR-002,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0247,STORY,STORY-0137,EPIC-024,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0248,STORY,STORY-0138,EPIC-024,4,MIXED,REQ-ANC-002/REQ-FS1-006/REQ-MOS-003/REQ-QUAL-001/REQ-QUAL-002/REQ-REV-003,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0249,STORY,STORY-0139,EPIC-024,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0250,STORY,STORY-0140,EPIC-024,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0251,STORY,STORY-0141,EPIC-024,4,MIXED,REQ-AIE-003/REQ-AIE-007/REQ-ANC-003/REQ-FS1-005/REQ-FS1-007/REQ-GCP-001/REQ-HOM-001/REQ-MOS-005/REQ-REF-002,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0252,STORY,STORY-0142,EPIC-024,4,DERIVED_CONTROL,,ADR-046/ADR-044/ADR-048/ADR-041/ADR-049/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0253,STORY,STORY-0143,EPIC-025,4,MIXED,REQ-QUAL-004,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0254,STORY,STORY-0144,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0255,STORY,STORY-0145,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0256,STORY,STORY-0146,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0257,STORY,STORY-0147,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0258,STORY,STORY-0148,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0259,STORY,STORY-0149,EPIC-025,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0260,STORY,STORY-0150,EPIC-026,4,MIXED,REQ-AI-005/REQ-FS1-001/REQ-FS1-004/REQ-NATIVE-002,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0261,STORY,STORY-0151,EPIC-026,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0262,STORY,STORY-0152,EPIC-026,4,MIXED,REQ-FS1-006/REQ-NATIVE-001/REQ-NATIVE-004,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0263,STORY,STORY-0153,EPIC-026,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0264,STORY,STORY-0154,EPIC-026,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0265,STORY,STORY-0155,EPIC-026,4,MIXED,REQ-FS1-005/REQ-FS1-007,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0266,STORY,STORY-0156,EPIC-026,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-044/ADR-027/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0267,STORY,STORY-0157,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0268,STORY,STORY-0158,EPIC-027,4,MIXED,REQ-SRC-001/REQ-SRC-002,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0269,STORY,STORY-0159,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0270,STORY,STORY-0160,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0271,STORY,STORY-0161,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0272,STORY,STORY-0162,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0273,STORY,STORY-0163,EPIC-027,4,DERIVED_CONTROL,,ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0274,STORY,STORY-0164,EPIC-028,4,MIXED,REQ-AIE-001/REQ-AIE-005/REQ-CLASSICPROFILE-004/REQ-SDR-002/REQ-SGVCAL-007/REQ-SRG-001,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0275,STORY,STORY-0165,EPIC-028,4,DERIVED_CONTROL,,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0276,STORY,STORY-0166,EPIC-028,4,MIXED,REQ-CLASSICPROFILE-006/REQ-CLASSICPROFILE-010,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0277,STORY,STORY-0167,EPIC-028,4,DERIVED_CONTROL,,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0278,STORY,STORY-0168,EPIC-028,4,DERIVED_CONTROL,,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0279,STORY,STORY-0169,EPIC-028,4,MIXED,REQ-AIE-003/REQ-AIE-007/REQ-CLASSICPROFILE-008/REQ-SDR-003/REQ-SGVCAL-001/REQ-SGVCAL-008,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0280,STORY,STORY-0170,EPIC-028,4,DERIVED_CONTROL,,ADR-046/ADR-047/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0281,STORY,STORY-0171,EPIC-029,4,MIXED,REQ-SRC-005/REQ-UX-002,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0282,STORY,STORY-0172,EPIC-029,4,MIXED,REQ-AI-008/REQ-AI-011/REQ-AI-014,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0283,STORY,STORY-0173,EPIC-029,4,MIXED,REQ-AI-010,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0284,STORY,STORY-0174,EPIC-029,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0285,STORY,STORY-0175,EPIC-029,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
