sprint,bounded_context,epic_id,story_id,issue_id,task_id,role,governing_adrs,requirements,status
SPRINT-002,BC-014,EPIC-041,STORY-0248,ISSUE-0358,TASK-0248,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-002,BC-014,EPIC-041,STORY-0249,ISSUE-0359,TASK-0249,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-012,BC-015,EPIC-042,STORY-0250,ISSUE-0360,TASK-0250,Product Owner,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-012,BC-015,EPIC-042,STORY-0251,ISSUE-0361,TASK-0251,Tech Lead,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-037/ADR-056,REQ-CIT-001/REQ-EPIC-042/REQ-EPIC-043/REQ-OSS-001/REQ-PUB-004,PASS
SPRINT-012,BC-015,EPIC-042,STORY-0252,ISSUE-0362,TASK-0252,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-012,BC-015,EPIC-042,STORY-0253,ISSUE-0363,TASK-0253,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-012,BC-015,EPIC-042,STORY-0254,ISSUE-0364,TASK-0254,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0255,ISSUE-0365,TASK-0255,Tech Lead,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016,,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0256,ISSUE-0366,TASK-0256,DevOps,ADR-001/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-014/ADR-033/ADR-034/ADR-053,REQ-SRG-003/REQ-TOOL-008/REQ-TOOL-010,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0257,ISSUE-0367,TASK-0257,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034/ADR-053,REQ-SRG-004,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0258,ISSUE-0368,TASK-0258,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0259,ISSUE-0369,TASK-0259,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-012,BC-015,EPIC-043,STORY-0260,ISSUE-0370,TASK-0260,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0261,ISSUE-0371,TASK-0261,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-025/ADR-042,REQ-ART-002/REQ-CRS-006/REQ-OUT-001,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0262,ISSUE-0372,TASK-0262,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-049,REQ-RAS-001/REQ-RAS-002,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0263,ISSUE-0373,TASK-0263,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0264,ISSUE-0374,TASK-0264,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0265,ISSUE-0375,TASK-0265,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0266,ISSUE-0376,TASK-0266,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-044,STORY-0267,ISSUE-0377,TASK-0267,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0268,ISSUE-0378,TASK-0268,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-055,REQ-MSK-003,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0269,ISSUE-0379,TASK-0269,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043,REQ-MSK-001/REQ-MSK-002/REQ-RAS-001,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0270,ISSUE-0380,TASK-0270,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0271,ISSUE-0381,TASK-0271,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0272,ISSUE-0382,TASK-0272,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0273,ISSUE-0383,TASK-0273,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-045,STORY-0274,ISSUE-0384,TASK-0274,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0275,ISSUE-0385,TASK-0275,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-042,REQ-ART-002,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0276,ISSUE-0386,TASK-0276,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-040/ADR-041/ADR-042/ADR-043/ADR-049,REQ-AI-017/REQ-ANC-004/REQ-RAS-005,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0277,ISSUE-0387,TASK-0277,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0278,ISSUE-0388,TASK-0278,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0279,ISSUE-0389,TASK-0279,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0280,ISSUE-0390,TASK-0280,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-023,REQ-ART-003,PASS
SPRINT-005,BC-013,EPIC-046,STORY-0281,ISSUE-0391,TASK-0281,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0282,ISSUE-0392,TASK-0282,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0283,ISSUE-0393,TASK-0283,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0284,ISSUE-0394,TASK-0284,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-044,REQ-MAT-001,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0285,ISSUE-0395,TASK-0285,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0286,ISSUE-0396,TASK-0286,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0287,ISSUE-0397,TASK-0287,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-047,STORY-0288,ISSUE-0398,TASK-0288,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0289,ISSUE-0399,TASK-0289,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0290,ISSUE-0400,TASK-0290,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043,REQ-MTD-001,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0291,ISSUE-0401,TASK-0291,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0292,ISSUE-0402,TASK-0292,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0293,ISSUE-0403,TASK-0293,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0294,ISSUE-0404,TASK-0294,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-005,BC-006,EPIC-048,STORY-0295,ISSUE-0405,TASK-0295,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0296,ISSUE-0406,TASK-0296,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-025/ADR-038,REQ-EPIC-017/REQ-PROV-001/REQ-RET-001,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0297,ISSUE-0407,TASK-0297,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-016/ADR-018/ADR-047/ADR-053,REQ-BKP-001/REQ-CAC-001/REQ-RMQ-002/REQ-SDR-004/REQ-SRG-004,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0298,ISSUE-0408,TASK-0298,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0299,ISSUE-0409,TASK-0299,Backend,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-048,REQ-EPIC-070/REQ-REV-003,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0300,ISSUE-0410,TASK-0300,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-052,REQ-AI-009,PASS
SPRINT-010,BC-013,EPIC-049,STORY-0301,ISSUE-0411,TASK-0301,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0302,ISSUE-0412,TASK-0302,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-051/ADR-052/ADR-053,REQ-AI-005/REQ-AIE-001/REQ-AIE-005/REQ-SDR-002,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0303,ISSUE-0413,TASK-0303,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0304,ISSUE-0414,TASK-0304,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0305,ISSUE-0415,TASK-0305,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0306,ISSUE-0416,TASK-0306,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0307,ISSUE-0417,TASK-0307,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-017/ADR-046/ADR-053/ADR-055,REQ-AI-001/REQ-AIE-003/REQ-AIE-007/REQ-MCH-001/REQ-SDR-003,PASS
SPRINT-006,BC-009,EPIC-050,STORY-0308,ISSUE-0418,TASK-0308,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0309,ISSUE-0419,TASK-0309,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0310,ISSUE-0420,TASK-0310,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045,REQ-EST-001,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0311,ISSUE-0421,TASK-0311,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0312,ISSUE-0422,TASK-0312,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0313,ISSUE-0423,TASK-0313,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0314,ISSUE-0424,TASK-0314,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-006,EPIC-051,STORY-0315,ISSUE-0425,TASK-0315,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0316,ISSUE-0426,TASK-0316,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0317,ISSUE-0427,TASK-0317,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0318,ISSUE-0428,TASK-0318,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0319,ISSUE-0429,TASK-0319,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0320,ISSUE-0430,TASK-0320,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0321,ISSUE-0431,TASK-0321,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-048,REQ-GCP-001,PASS
SPRINT-006,BC-006,EPIC-052,STORY-0322,ISSUE-0432,TASK-0322,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0323,ISSUE-0433,TASK-0323,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0324,ISSUE-0434,TASK-0324,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043,REQ-REF-001,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0325,ISSUE-0435,TASK-0325,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0326,ISSUE-0436,TASK-0326,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0327,ISSUE-0437,TASK-0327,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0328,ISSUE-0438,TASK-0328,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-053,STORY-0329,ISSUE-0439,TASK-0329,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0330,ISSUE-0440,TASK-0330,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-047,REQ-DIS-001,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0331,ISSUE-0441,TASK-0331,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0332,ISSUE-0442,TASK-0332,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0333,ISSUE-0443,TASK-0333,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0334,ISSUE-0444,TASK-0334,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0335,ISSUE-0445,TASK-0335,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-054,STORY-0336,ISSUE-0446,TASK-0336,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0337,ISSUE-0447,TASK-0337,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0338,ISSUE-0448,TASK-0338,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-040/ADR-041/ADR-042/ADR-043/ADR-047,REQ-DIS-002/REQ-MOS-002,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0339,ISSUE-0449,TASK-0339,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0340,ISSUE-0450,TASK-0340,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0341,ISSUE-0451,TASK-0341,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0342,ISSUE-0452,TASK-0342,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-055,STORY-0343,ISSUE-0453,TASK-0343,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0344,ISSUE-0454,TASK-0344,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0345,ISSUE-0455,TASK-0345,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,REQ-RMV-003,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0346,ISSUE-0456,TASK-0346,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0347,ISSUE-0457,TASK-0347,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0348,ISSUE-0458,TASK-0348,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0349,ISSUE-0459,TASK-0349,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-040,REQ-REF-002,PASS
SPRINT-006,BC-005,EPIC-056,STORY-0350,ISSUE-0460,TASK-0350,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0351,ISSUE-0461,TASK-0351,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0352,ISSUE-0462,TASK-0352,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-039/ADR-041/ADR-042/ADR-043,REQ-BAT-001,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0353,ISSUE-0463,TASK-0353,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0354,ISSUE-0464,TASK-0354,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0355,ISSUE-0465,TASK-0355,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0356,ISSUE-0466,TASK-0356,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-012,EPIC-057,STORY-0357,ISSUE-0467,TASK-0357,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0358,ISSUE-0468,TASK-0358,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-047,REQ-CRS-005/REQ-CRS-007/REQ-PUB-003/REQ-SRC-003,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0359,ISSUE-0469,TASK-0359,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-052,REQ-OFF-001,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0360,ISSUE-0470,TASK-0360,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-049,REQ-ANC-001,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0361,ISSUE-0471,TASK-0361,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0362,ISSUE-0472,TASK-0362,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0363,ISSUE-0473,TASK-0363,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-058,STORY-0364,ISSUE-0474,TASK-0364,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0365,ISSUE-0475,TASK-0365,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0366,ISSUE-0476,TASK-0366,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,REQ-SRC-004,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0367,ISSUE-0477,TASK-0367,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0368,ISSUE-0478,TASK-0368,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0369,ISSUE-0479,TASK-0369,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0370,ISSUE-0480,TASK-0370,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-059,STORY-0371,ISSUE-0481,TASK-0371,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0372,ISSUE-0482,TASK-0372,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-047,REQ-PUB-003/REQ-SRC-005,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0373,ISSUE-0483,TASK-0373,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0374,ISSUE-0484,TASK-0374,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0375,ISSUE-0485,TASK-0375,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0376,ISSUE-0486,TASK-0376,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
