sprint_id,issue_id,issue_type,story_id,criterion_id,criterion_text,basis_type,requirement_ids,adr_ids,conflict,redundancy,missing_requirement,impossible,cycle,status,notes
SPRINT-006,ISSUE-0459,STORY,STORY-0349,AC-ISSUE-0459-02,Os requisitos REQ-REF-002 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-REF-002,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0459,STORY,STORY-0349,AC-ISSUE-0459-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0459,STORY,STORY-0349,AC-ISSUE-0459-04,"Benchmark estratificado inclui negativos, holdout/regressão e budget de falso aceite aplicável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0460,STORY,STORY-0350,AC-ISSUE-0460-01,"O resultado de “máquina de estados de arestas, evidência direta, lineage e SGV independente da imagem dependente” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0460,STORY,STORY-0350,AC-ISSUE-0460-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0460,STORY,STORY-0350,AC-ISSUE-0460-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0460,STORY,STORY-0350,AC-ISSUE-0460-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0461,STORY,STORY-0351,AC-ISSUE-0461-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0461,STORY,STORY-0351,AC-ISSUE-0461-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0461,STORY,STORY-0351,AC-ISSUE-0461-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0461,STORY,STORY-0351,AC-ISSUE-0461-04,"Schemas, estados, compatibilidade e autoridade de dados estão versionados e revisados pelo Arquiteto.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0462,STORY,STORY-0352,AC-ISSUE-0462-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-BAT-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-039/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0462,STORY,STORY-0352,AC-ISSUE-0462-02,Os requisitos REQ-BAT-001 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-BAT-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-039/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0462,STORY,STORY-0352,AC-ISSUE-0462-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-039/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0462,STORY,STORY-0352,AC-ISSUE-0462-04,"Corpus e fixtures são versionados, licenciados, estratificados e reproduzíveis.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-039/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0463,STORY,STORY-0353,AC-ISSUE-0463-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0463,STORY,STORY-0353,AC-ISSUE-0463-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0463,STORY,STORY-0353,AC-ISSUE-0463-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0463,STORY,STORY-0353,AC-ISSUE-0463-04,"Parâmetros, seeds, espaços de coordenadas e decisões algorítmicas são explícitos.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0464,STORY,STORY-0354,AC-ISSUE-0464-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0464,STORY,STORY-0354,AC-ISSUE-0464-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0464,STORY,STORY-0354,AC-ISSUE-0464-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0464,STORY,STORY-0354,AC-ISSUE-0464-04,A integração não duplica regra de negócio nem cria dependência cíclica entre módulos.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0465,STORY,STORY-0355,AC-ISSUE-0465-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0465,STORY,STORY-0355,AC-ISSUE-0465-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0465,STORY,STORY-0355,AC-ISSUE-0465-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0465,STORY,STORY-0355,AC-ISSUE-0465-04,"Métricas, lineage, incerteza e remediações seguras são persistidos e explicáveis.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0466,STORY,STORY-0356,AC-ISSUE-0466-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0466,STORY,STORY-0356,AC-ISSUE-0466-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0466,STORY,STORY-0356,AC-ISSUE-0466-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0466,STORY,STORY-0356,AC-ISSUE-0466-04,"Benchmark estratificado inclui negativos, holdout/regressão e budget de falso aceite aplicável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0467,STORY,STORY-0357,AC-ISSUE-0467-01,"O resultado de “resultados por componente, sucesso parcial explícito, retry por subconjunto e UX de componentes não resolvidos” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0467,STORY,STORY-0357,AC-ISSUE-0467-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0467,STORY,STORY-0357,AC-ISSUE-0467-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0467,STORY,STORY-0357,AC-ISSUE-0467-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0468,STORY,STORY-0358,AC-ISSUE-0468-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-CRS-005/REQ-CRS-007/REQ-PUB-003/REQ-SRC-003,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0468,STORY,STORY-0358,AC-ISSUE-0468-02,"Os requisitos REQ-CRS-005, REQ-CRS-007, REQ-PUB-003, REQ-SRC-003 possuem evidência explícita no commit candidato.",DIRECT_REQUIREMENT,REQ-CRS-005/REQ-CRS-007/REQ-PUB-003/REQ-SRC-003,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0468,STORY,STORY-0358,AC-ISSUE-0468-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0468,STORY,STORY-0358,AC-ISSUE-0468-04,"Schemas, estados, compatibilidade e autoridade de dados estão versionados e revisados pelo Arquiteto.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-034/ADR-041/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0469,STORY,STORY-0359,AC-ISSUE-0469-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-OFF-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0469,STORY,STORY-0359,AC-ISSUE-0469-02,Os requisitos REQ-OFF-001 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-OFF-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0469,STORY,STORY-0359,AC-ISSUE-0469-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0469,STORY,STORY-0359,AC-ISSUE-0469-04,"Corpus e fixtures são versionados, licenciados, estratificados e reproduzíveis.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0470,STORY,STORY-0360,AC-ISSUE-0470-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-ANC-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-049,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0470,STORY,STORY-0360,AC-ISSUE-0470-02,Os requisitos REQ-ANC-001 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-ANC-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-049,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0470,STORY,STORY-0360,AC-ISSUE-0470-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-049,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0470,STORY,STORY-0360,AC-ISSUE-0470-04,"Parâmetros, seeds, espaços de coordenadas e decisões algorítmicas são explícitos.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-049,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0471,STORY,STORY-0361,AC-ISSUE-0471-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0471,STORY,STORY-0361,AC-ISSUE-0471-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0471,STORY,STORY-0361,AC-ISSUE-0471-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0471,STORY,STORY-0361,AC-ISSUE-0471-04,A integração não duplica regra de negócio nem cria dependência cíclica entre módulos.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0472,STORY,STORY-0362,AC-ISSUE-0472-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0472,STORY,STORY-0362,AC-ISSUE-0472-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0472,STORY,STORY-0362,AC-ISSUE-0472-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0472,STORY,STORY-0362,AC-ISSUE-0472-04,"Métricas, lineage, incerteza e remediações seguras são persistidos e explicáveis.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0473,STORY,STORY-0363,AC-ISSUE-0473-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0473,STORY,STORY-0363,AC-ISSUE-0473-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0473,STORY,STORY-0363,AC-ISSUE-0473-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0473,STORY,STORY-0363,AC-ISSUE-0473-04,"Benchmark estratificado inclui negativos, holdout/regressão e budget de falso aceite aplicável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0474,STORY,STORY-0364,AC-ISSUE-0474-01,"O resultado de “gateway por capacidades, adapters STAC/API oficial, testes de contrato, allowlist, SSRF/egress e estados de licença/disponibilidade” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0474,STORY,STORY-0364,AC-ISSUE-0474-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0474,STORY,STORY-0364,AC-ISSUE-0474-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0474,STORY,STORY-0364,AC-ISSUE-0474-04,"QA e Reviewer referenciam o mesmo commit, evidências e riscos residuais; nenhuma aprovação é implícita.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0475,STORY,STORY-0365,AC-ISSUE-0475-01,"O resultado de “busca espaciotemporal guiada, ranking explicável, incerteza e expansão limitada por orçamento” é observável por contrato, interface, artifact ou evidência executável.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0475,STORY,STORY-0365,AC-ISSUE-0475-02,Os requisitos vinculados possuem evidência explícita no commit candidato.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0475,STORY,STORY-0365,AC-ISSUE-0475-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0475,STORY,STORY-0365,AC-ISSUE-0475-04,"Schemas, estados, compatibilidade e autoridade de dados estão versionados e revisados pelo Arquiteto.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0476,STORY,STORY-0366,AC-ISSUE-0476-01,"O resultado de “busca espaciotemporal guiada, ranking explicável, incerteza e expansão limitada por orçamento” é observável por contrato, interface, artifact ou evidência executável.",DIRECT_REQUIREMENT,REQ-SRC-004,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0476,STORY,STORY-0366,AC-ISSUE-0476-02,Os requisitos REQ-SRC-004 possuem evidência explícita no commit candidato.,DIRECT_REQUIREMENT,REQ-SRC-004,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0476,STORY,STORY-0366,AC-ISSUE-0476-03,"Estados de erro e caminhos fail-closed aplicáveis são testados, sem fallback silencioso.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
