sprint_id,issue_id,issue_type,story_id,task_id,epic_id,role,bounded_context,dependencies_status,dependencies_count,dependencies,files_status,allow_paths,api_applicability,api_status,api_contracts,database_applicability,database_status,database_authorities,frontend_applicability,frontend_status,frontend_authorities,geo_applicability,geo_status,geo_authorities,ai_applicability,ai_status,ai_authorities,tests_status,tests,artifacts_applicability,artifacts_status,artifact_kinds,evidence,criteria_status,criteria_count,criterion_ids,review_status,required_reviewers,overall_status
SPRINT-007,ISSUE-0690,Implementable story,STORY-0580,TASK-0580,EPIC-094,Geoprocessamento,BC-006,PASS,1,STORY-0577,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/registry-e-transformacoes-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_094_integracao,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-094/story-0580/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0690-01/AC-ISSUE-0690-02/AC-ISSUE-0690-03/AC-ISSUE-0690-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-007,ISSUE-0691,Implementable story,STORY-0581,TASK-0581,EPIC-094,Geoprocessamento,BC-006,PASS,1,STORY-0577,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/registry-e-transformacoes-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_094_diagnostico,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-094/story-0581/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0691-01/AC-ISSUE-0691-02/AC-ISSUE-0691-03/AC-ISSUE-0691-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0692,Implementable story,STORY-0582,TASK-0582,EPIC-094,QA,BC-006,PASS,4,STORY-0578/STORY-0579/STORY-0580/STORY-0581,PASS,tests/geo/registry-e-transformacoes-de-crs/** | tools/quality/contexts/georeferencing/registry-e-transformacoes-de-crs/** | .github/workflows/registry-e-transformacoes-de-crs.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_094_benchmark_happy_path/test_epic_094_benchmark_negative_paths,EVIDENCE_ONLY,PASS,,evidence/qa/epic-094/story-0582/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0692-01/AC-ISSUE-0692-02/AC-ISSUE-0692-03/AC-ISSUE-0692-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0693,Implementable story,STORY-0583,TASK-0583,EPIC-094,Reviewer,BC-006,PASS,1,STORY-0582,PASS,evidence/reviews/registry-e-transformacoes-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_094_aceite_happy_path/test_epic_094_aceite_negative_paths,EVIDENCE_ONLY,PASS,Audit,evidence/reviews/epic-094/story-0583/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0693-01/AC-ISSUE-0693-02/AC-ISSUE-0693-03/AC-ISSUE-0693-04,PASS,Reviewer,PASS
SPRINT-007,ISSUE-0694,Implementable story,STORY-0584,TASK-0584,EPIC-095,Arquiteto,BC-006,PASS,0,,PASS,contracts/contexts/georeferencing/geo/validade-raster-explicita/** | docs/02-architecture/design-reviews/validade-raster-explicita/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-010/ADR-011,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_contrato,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-095/story-0584/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0694-01/AC-ISSUE-0694-02/AC-ISSUE-0694-03/AC-ISSUE-0694-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-007,ISSUE-0695,Implementable story,STORY-0585,TASK-0585,EPIC-095,Geoprocessamento,BC-006,PASS,1,STORY-0584,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/validade-raster-explicita/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_overlap_source_stack_seamline_analytical_preview_blend_and_provenance/test_resampling_kernel_by_band_content_scale_and_mask_integrity/test_epic_095_dados,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-095/story-0585/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0695-01/AC-ISSUE-0695-02/AC-ISSUE-0695-03/AC-ISSUE-0695-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0696,Implementable story,STORY-0586,TASK-0586,EPIC-095,Geoprocessamento,BC-006,PASS,1,STORY-0584,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/validade-raster-explicita/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_algoritmo,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-095/story-0586/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0696-01/AC-ISSUE-0696-02/AC-ISSUE-0696-03/AC-ISSUE-0696-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0697,Implementable story,STORY-0587,TASK-0587,EPIC-095,Geoprocessamento,BC-006,PASS,1,STORY-0584,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/validade-raster-explicita/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_integracao,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-095/story-0587/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0697-01/AC-ISSUE-0697-02/AC-ISSUE-0697-03/AC-ISSUE-0697-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-007,ISSUE-0698,Implementable story,STORY-0588,TASK-0588,EPIC-095,Geoprocessamento,BC-006,PASS,1,STORY-0584,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/validade-raster-explicita/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_diagnostico,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-095/story-0588/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0698-01/AC-ISSUE-0698-02/AC-ISSUE-0698-03/AC-ISSUE-0698-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0699,Implementable story,STORY-0589,TASK-0589,EPIC-095,QA,BC-006,PASS,4,STORY-0585/STORY-0586/STORY-0587/STORY-0588,PASS,tests/geo/validade-raster-explicita/** | tools/quality/contexts/georeferencing/validade-raster-explicita/** | .github/workflows/validade-raster-explicita.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_benchmark_happy_path/test_epic_095_benchmark_negative_paths,EVIDENCE_ONLY,PASS,,evidence/qa/epic-095/story-0589/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0699-01/AC-ISSUE-0699-02/AC-ISSUE-0699-03/AC-ISSUE-0699-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0700,Implementable story,STORY-0590,TASK-0590,EPIC-095,Reviewer,BC-006,PASS,1,STORY-0589,PASS,evidence/reviews/validade-raster-explicita/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_095_aceite_happy_path/test_epic_095_aceite_negative_paths,EVIDENCE_ONLY,PASS,Audit,evidence/reviews/epic-095/story-0590/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0700-01/AC-ISSUE-0700-02/AC-ISSUE-0700-03/AC-ISSUE-0700-04,PASS,Reviewer,PASS
SPRINT-007,ISSUE-0701,Implementable story,STORY-0591,TASK-0591,EPIC-096,Arquiteto,BC-006,PASS,0,,PASS,contracts/contexts/georeferencing/geo/seletor-e-validador-de-crs/** | docs/02-architecture/design-reviews/seletor-e-validador-de-crs/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,ADR-010/ADR-011,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_aoi_aware_working_crs_selection_distortion_and_explanation/test_reference_crs_fail_closed_metadata_area_operation_roundtrip/test_technical_canonical_output_and_optional_web_derivative_lineage/test_web_service_capability_crs_negotiation_and_actual_response_validation/test_epic_096_contrato,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-096/story-0591/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0701-01/AC-ISSUE-0701-02/AC-ISSUE-0701-03/AC-ISSUE-0701-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-007,ISSUE-0702,Implementable story,STORY-0592,TASK-0592,EPIC-096,Geoprocessamento,BC-006,PASS,1,STORY-0591,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/seletor-e-validador-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_dados,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-096/story-0592/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0702-01/AC-ISSUE-0702-02/AC-ISSUE-0702-03/AC-ISSUE-0702-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0703,Implementable story,STORY-0593,TASK-0593,EPIC-096,Geoprocessamento,BC-006,PASS,1,STORY-0591,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/seletor-e-validador-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_algoritmo,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-096/story-0593/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0703-01/AC-ISSUE-0703-02/AC-ISSUE-0703-03/AC-ISSUE-0703-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0704,Implementable story,STORY-0594,TASK-0594,EPIC-096,Geoprocessamento,BC-006,PASS,1,STORY-0591,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/seletor-e-validador-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_integracao,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-096/story-0594/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0704-01/AC-ISSUE-0704-02/AC-ISSUE-0704-03/AC-ISSUE-0704-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-007,ISSUE-0705,Implementable story,STORY-0595,TASK-0595,EPIC-096,Geoprocessamento,BC-006,PASS,1,STORY-0591,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/seletor-e-validador-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_diagnostico,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-096/story-0595/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0705-01/AC-ISSUE-0705-02/AC-ISSUE-0705-03/AC-ISSUE-0705-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0706,Implementable story,STORY-0596,TASK-0596,EPIC-096,QA,BC-006,PASS,4,STORY-0592/STORY-0593/STORY-0594/STORY-0595,PASS,tests/geo/seletor-e-validador-de-crs/** | tools/quality/contexts/georeferencing/seletor-e-validador-de-crs/** | .github/workflows/seletor-e-validador-de-crs.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_benchmark_happy_path/test_epic_096_benchmark_negative_paths,EVIDENCE_ONLY,PASS,,evidence/qa/epic-096/story-0596/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0706-01/AC-ISSUE-0706-02/AC-ISSUE-0706-03/AC-ISSUE-0706-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0707,Implementable story,STORY-0597,TASK-0597,EPIC-096,Reviewer,BC-006,PASS,1,STORY-0596,PASS,evidence/reviews/seletor-e-validador-de-crs/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043,NOT_APPLICABLE,PASS,,PASS,test_epic_096_aceite_happy_path/test_epic_096_aceite_negative_paths,EVIDENCE_ONLY,PASS,Audit,evidence/reviews/epic-096/story-0597/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0707-01/AC-ISSUE-0707-02/AC-ISSUE-0707-03/AC-ISSUE-0707-04,PASS,Reviewer,PASS
SPRINT-007,ISSUE-0708,Implementable story,STORY-0598,TASK-0598,EPIC-097,Arquiteto,BC-006,PASS,0,,PASS,contracts/contexts/georeferencing/geo/grade-resolucao-e-reamostragem/** | docs/02-architecture/design-reviews/grade-resolucao-e-reamostragem/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-010/ADR-011,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_contrato,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-097/story-0598/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0708-01/AC-ISSUE-0708-02/AC-ISSUE-0708-03/AC-ISSUE-0708-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-007,ISSUE-0709,Implementable story,STORY-0599,TASK-0599,EPIC-097,Geoprocessamento,BC-006,PASS,1,STORY-0598,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/grade-resolucao-e-reamostragem/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_output_grid_extent_alignment_pixel_anchor_and_no_half_pixel_shift/test_resolution_native_information_jacobian_limits_and_no_false_superresolution/test_resampling_kernel_by_band_content_scale_and_mask_integrity/test_cog_grid_metadata_overviews_validity_roundtrip_and_atomic_publication/test_epic_097_dados,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-097/story-0599/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0709-01/AC-ISSUE-0709-02/AC-ISSUE-0709-03/AC-ISSUE-0709-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0710,Implementable story,STORY-0600,TASK-0600,EPIC-097,Geoprocessamento,BC-006,PASS,1,STORY-0598,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/grade-resolucao-e-reamostragem/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_algoritmo,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-097/story-0600/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0710-01/AC-ISSUE-0710-02/AC-ISSUE-0710-03/AC-ISSUE-0710-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0711,Implementable story,STORY-0601,TASK-0601,EPIC-097,Geoprocessamento,BC-006,PASS,1,STORY-0598,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/grade-resolucao-e-reamostragem/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_integracao,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-097/story-0601/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0711-01/AC-ISSUE-0711-02/AC-ISSUE-0711-03/AC-ISSUE-0711-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-007,ISSUE-0712,Implementable story,STORY-0602,TASK-0602,EPIC-097,Geoprocessamento,BC-006,PASS,1,STORY-0598,PASS,src/geo/dsgeorref_geo/contexts/georeferencing/grade-resolucao-e-reamostragem/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_diagnostico,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-097/story-0602/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0712-01/AC-ISSUE-0712-02/AC-ISSUE-0712-03/AC-ISSUE-0712-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0713,Implementable story,STORY-0603,TASK-0603,EPIC-097,QA,BC-006,PASS,4,STORY-0599/STORY-0600/STORY-0601/STORY-0602,PASS,tests/geo/grade-resolucao-e-reamostragem/** | tools/quality/contexts/georeferencing/grade-resolucao-e-reamostragem/** | .github/workflows/grade-resolucao-e-reamostragem.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_benchmark_happy_path/test_epic_097_benchmark_negative_paths,EVIDENCE_ONLY,PASS,,evidence/qa/epic-097/story-0603/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0713-01/AC-ISSUE-0713-02/AC-ISSUE-0713-03/AC-ISSUE-0713-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0714,Implementable story,STORY-0604,TASK-0604,EPIC-097,Reviewer,BC-006,PASS,1,STORY-0603,PASS,evidence/reviews/grade-resolucao-e-reamostragem/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-049,NOT_APPLICABLE,PASS,,PASS,test_epic_097_aceite_happy_path/test_epic_097_aceite_negative_paths,EVIDENCE_ONLY,PASS,Audit,evidence/reviews/epic-097/story-0604/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0714-01/AC-ISSUE-0714-02/AC-ISSUE-0714-03/AC-ISSUE-0714-04,PASS,Reviewer,PASS
SPRINT-007,ISSUE-0715,Implementable story,STORY-0605,TASK-0605,EPIC-098,Arquiteto,BC-008,PASS,0,,PASS,contracts/contexts/relative_mosaic/geo/mosaico-relativo-de-recuperacao/** | docs/02-architecture/design-reviews/mosaico-relativo-de-recuperacao/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-010/ADR-011,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_epic_098_contrato,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-098/story-0605/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0715-01/AC-ISSUE-0715-02/AC-ISSUE-0715-03/AC-ISSUE-0715-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-007,ISSUE-0716,Implementable story,STORY-0606,TASK-0606,EPIC-098,Geoprocessamento,BC-008,PASS,1,STORY-0605,PASS,src/geo/dsgeorref_geo/contexts/relative_mosaic/mosaico-relativo-de-recuperacao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_budgeted_neighbor_graph_disconnected_components_and_singletons/test_out_of_core_pair_tile_rendering_ram_disk_quotas_and_resume/test_overlap_source_stack_seamline_analytical_preview_blend_and_provenance/test_hierarchical_tile_region_provenance_and_dense_on_demand_limits/test_epic_098_dados,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-098/story-0606/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0716-01/AC-ISSUE-0716-02/AC-ISSUE-0716-03/AC-ISSUE-0716-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0717,Implementable story,STORY-0607,TASK-0607,EPIC-098,Geoprocessamento,BC-008,PASS,1,STORY-0605,PASS,src/geo/dsgeorref_geo/contexts/relative_mosaic/mosaico-relativo-de-recuperacao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_relative_mosaic_is_optional_post_batch_and_non_blocking/test_global_relative_alignment_cycle_drift_foldover_and_weak_bridge_split/test_virtual_canonical_preview_and_on_demand_tiled_materialization/test_epic_098_algoritmo,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-098/story-0607/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0717-01/AC-ISSUE-0717-02/AC-ISSUE-0717-03/AC-ISSUE-0717-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0718,Implementable story,STORY-0608,TASK-0608,EPIC-098,Geoprocessamento,BC-008,PASS,1,STORY-0605,PASS,src/geo/dsgeorref_geo/contexts/relative_mosaic/mosaico-relativo-de-recuperacao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_epic_098_integracao,PRODUCT_AND_EVIDENCE,PASS,,evidence/implementation/epic-098/story-0608/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0718-01/AC-ISSUE-0718-02/AC-ISSUE-0718-03/AC-ISSUE-0718-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-007,ISSUE-0719,Implementable story,STORY-0609,TASK-0609,EPIC-098,Geoprocessamento,BC-008,PASS,1,STORY-0605,PASS,src/geo/dsgeorref_geo/contexts/relative_mosaic/mosaico-relativo-de-recuperacao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_epic_098_diagnostico,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-098/story-0609/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0719-01/AC-ISSUE-0719-02/AC-ISSUE-0719-03/AC-ISSUE-0719-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0720,Implementable story,STORY-0610,TASK-0610,EPIC-098,QA,BC-008,PASS,4,STORY-0606/STORY-0607/STORY-0608/STORY-0609,PASS,tests/geo/mosaico-relativo-de-recuperacao/** | tools/quality/contexts/relative_mosaic/mosaico-relativo-de-recuperacao/** | .github/workflows/mosaico-relativo-de-recuperacao.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_leave_one_out_non_circular_reference_and_independent_sgv/test_epic_098_benchmark_happy_path/test_epic_098_benchmark_negative_paths,EVIDENCE_ONLY,PASS,,evidence/qa/epic-098/story-0610/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0720-01/AC-ISSUE-0720-02/AC-ISSUE-0720-03/AC-ISSUE-0720-04,PASS,QA/Reviewer,PASS
SPRINT-007,ISSUE-0721,Implementable story,STORY-0611,TASK-0611,EPIC-098,Reviewer,BC-008,PASS,1,STORY-0610,PASS,evidence/reviews/mosaico-relativo-de-recuperacao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-041/ADR-042/ADR-043/ADR-044/ADR-049/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_epic_098_aceite_happy_path/test_epic_098_aceite_negative_paths,EVIDENCE_ONLY,PASS,Audit,evidence/reviews/epic-098/story-0611/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0721-01/AC-ISSUE-0721-02/AC-ISSUE-0721-03/AC-ISSUE-0721-04,PASS,Reviewer,PASS
SPRINT-008,ISSUE-0099,Epic delivery envelope,,,EPIC-099,Geoprocessamento,BC-008,PASS,0,,PASS,7 TaskEnvelopes filhos,APPLICABLE,PASS,0,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,14 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,7 evidence scopes,PASS,28,AC-ISSUE-0099-01/AC-ISSUE-0099-02/AC-ISSUE-0099-03/AC-ISSUE-0099-04/AC-ISSUE-0099-05/AC-ISSUE-0099-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-008,ISSUE-0100,Epic delivery envelope,,,EPIC-100,Geoprocessamento,BC-008,PASS,0,,PASS,7 TaskEnvelopes filhos,APPLICABLE,PASS,0,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,13 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,7 evidence scopes,PASS,28,AC-ISSUE-0100-01/AC-ISSUE-0100-02/AC-ISSUE-0100-03/AC-ISSUE-0100-04/AC-ISSUE-0100-05/AC-ISSUE-0100-06,PASS,Arquiteto/QA/Reviewer,PASS
